Project,Location,Foundation Date,Classification,Likely Reason,Suggested Action,Raw Rows (same proj+loc),Raw Rows With Start Date,Raw Min Start Date,Raw Location Variants,Raw Line Variants,Daily Rows (same proj+loc),Daily Rows With Start Date,Daily Min Start Date,Daily Line Variants,Project DPR File (latest)
TA 509,49/2,,B_PRESENT_RAW_NO_START_DATE,Location present in erection raw data but Start Date blank/unparseable,Check DPR entry for start date population/format; no erection start available for delay match,1,0,,49/2,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 602,126/10,,B_PRESENT_RAW_NO_START_DATE,Location present in erection raw data but Start Date blank/unparseable,Check DPR entry for start date population/format; no erection start available for delay match,1,0,,126/10,None,0,0,,,TA 602 - DPR - 2026-05-18.xlsx
TB 501,34/0 (New),,B_PRESENT_RAW_NO_START_DATE,Location present in erection raw data but Start Date blank/unparseable,Check DPR entry for start date population/format; no erection start available for delay match,1,0,,34/0 (New),220kV,0,0,,,TB 501 - DPR - 2026-05-19.xlsx
TA 419,13/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-10,13/0,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,14/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-13,14/1,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,36/4,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-01-02,36/4,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,40/8,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-10,40/8,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,42/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-10,42/0,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,43/3,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2025-12-11,43/3,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,62/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-01-15,62/0,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,63/6,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-01-20,63/6,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,64/2,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-11,64/2,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,64/3,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-10,64/3,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,64A/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-04-04,64A/0,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,81/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-03,81/0,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,83/6,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-01-05,83/6,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,83/8,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-01-15,83/8,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 419,84/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-01-09,84/0,None,0,0,,,TA 419 - DPR - 2026-05-18.xlsx
TA 421,43A/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2025-12-19,43A/0,None,0,0,,,TA 421 - DPR - 2026-05-18.xlsx
TA 421,8/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2025-12-22,8/0,None,0,0,,,TA 421 - DPR - 2026-05-18.xlsx
TA 505,117/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-14,117/0,None,0,0,,,TA 505 - DPR - 2026-05-19.xlsx
TA 505,136/4,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-16,136/4,None,0,0,,,TA 505 - DPR - 2026-05-19.xlsx
TA 505,182/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-14,182/0,None,0,0,,,TA 505 - DPR - 2026-05-19.xlsx
TA 509,23/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-18,23/1,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 509,28/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-16,28/0,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 509,41/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-04-22,41/0,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 509,46A/2,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-18,46A/2,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 509,48/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-18,48/1,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 509,5/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-04-26,5/0,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 509,67/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-15,67/1,None,0,0,,,TA 509 - DPR - 2026-05-18.xlsx
TA 512,32/5,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-01-30,32/5,None,0,0,,,TA 512 - DPR - 2026-05-19.xlsx
TA 512,34/4,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-17,34/4,None,0,0,,,TA 512 - DPR - 2026-05-19.xlsx
TA 512,34/5,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-13,34/5,None,0,0,,,TA 512 - DPR - 2026-05-19.xlsx
TA 512,40/3,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-16,40/3,None,0,0,,,TA 512 - DPR - 2026-05-19.xlsx
TA 513,51/4,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-18,51/4,Ere S-P,0,0,,,TA 513 - DPR - 2026-05-19.xlsx
TA 601,100/7,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-03-16,100/7,None,0,0,,,TA 601 - DPR - 2026-05-19.xlsx
TA 601,100/8,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-03-30,100/8,None,0,0,,,TA 601 - DPR - 2026-05-19.xlsx
TA 601,99/6,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-12-05,99/6,None,0,0,,,TA 601 - DPR - 2026-05-19.xlsx
TB 507,10/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-12,10/0,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 507,102/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-10,102/1,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 507,104B/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-10,104B/0,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 507,105/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-04-30,105/1,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 507,120/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-19,120/0,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 507,7/6,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-16,7/6,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 507,7/8,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-16,7/8,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 507,91/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-19,91/0,MAIN,0,0,,,TB 507 [MAIN] - DPR - 2026-05-19.xlsx
TB 605,130/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-15,130/1,Punjab,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,152/3,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-16,152/3,Punjab,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,153/2,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-19,153/2,Punjab,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,27/0,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2025-12-11,27/0,Jammu,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,27/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-16,27/1,Jammu,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,33/1,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-17,33/1,Jammu,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
TB 605,AP28,,C_PRESENT_RAW_WITH_START_DROPPED_IN_DAILY,Raw row has start date but missing from expanded daily dataset (pipeline drop),Review expansion/ingest filters for this project/location in erection pipeline,1,1,2026-05-19,AP28,Jammu,0,0,,,TB 605 - DPR - 2026-05-19.xlsx
